微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
J7blm4l1v,【#杨洁篪同蓬佩奥举行对话#】当地时间6月16日至17日，中共中央政治局委员、中央外事工作委员会办公室主任杨洁篪应约同美国国务卿蓬佩奥在夏威夷举行对话。双方就中美关系和共同关心的国际与地区问题深入交换了意见。双方充分阐明了各自的立场，认为这是一次建设性的对话。双方同意采取行动，认真落实两国元首达成的共识。双方同意将继续保持接触和沟通。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfw91wusi7j20ob0obk0y.jpg,无,无,2020-06-18 10:49,微博 weibo.com,2356,672,727
J7bjZ0Yph, #北京抗疫#【正在直播！#北京疫情防控情况发布会#】6月18日上午，北京召开疫情防控第124场例行新闻发布会，介绍有关情况，并答记者问。@人民日报 联合@北京日报 正在直播↓↓关注！ 人民日报的微博视频 .  ,,无,无,无,2020-06-18 10:46,微博原生直播,44329,11094,4458
J7beR6gmj,【#教育部称疫情对出国留学的影响是暂时的#，#教育部将为留学人员组织招聘活动#】据教育部网站，随着毕业季来临，教育部将面向留学人员及时发布招聘信息和优惠政策，采取线上线下相结合的方式为广大留学人员组织招聘活动。疫情对出国留学的影响是暂时的，未来将积极开拓优质教育资源合作渠道，拓展出国留学空间，始终维护留学人员合法权益和切实利益。http://t.cn/A6LMIRLM 原图 ,,http://wx2.sinaimg.cn/large/a716fd45ly1gfw8lo81uaj20op0e4djw.jpg,无,无,2020-06-18 10:33,微博 weibo.com,45641,1156,4342
J7b86COM8,【#外交部声明坚决反对美签署涉疆法案#，奉劝美方立即纠正错误】据外交部网站，美方将所谓“2020年维吾尔人权政策法案”签署成法。这一所谓法案蓄意诋毁中国新疆的人权状况，恶毒攻击中国政府治疆政策，公然践踏国际法和国际关系基本准则，粗暴干涉中国内政。中国政府和人民对此表示强烈愤慨和坚决反对。涉疆问题根本不是人权、民族、宗教问题，而是反暴恐和反分裂问题。我们要正告美方，新疆事务纯属中国内政，不容任何外国干涉。中国政府和人民捍卫国家主权、安全、发展利益的决心坚定不移。我们再次奉劝美方立即纠正错误，停止利用上述涉疆法案损害中国利益、干涉中国内政。否则，中方必将坚决反制，由此产生的一切后果必须完全由美方承担。http://t.cn/A6LMXWgv 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfw84h4uhwj20lf0n8wju.jpg,无,无,2020-06-18 10:16,微博 weibo.com,35684,1647,3867
J7b1ruBvg,【转发提醒！#北京多个长途客运站已关闭# #北京大部分省际长途班线停运#】6月18日，目前北京多个长途客运站关闭，省际客运班线停运。少数还在运营的客运站只有少部分班线运营。北京市交通委提醒广大旅客，出行前务必先行查询客运班线是否运营。（北京青年报）  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfw7nct850j20z50leqdb.jpg,无,无,2020-06-18 10:00,微博 weibo.com,1028,309,223
J7aTzqGQu,【转存今年最值得期待的天象！#夏至日可看到金边日食#】6月21日下午，将会发生一次夏至日“牵手”日环食的天象。届时，太阳的中心部分黑暗，边缘却仍然明亮，在天空中形成一个耀眼的“金指环”，蔚为壮观。#金边日食是如何形成的#？戳视频了解↓↓你想和谁一起看？ 中新视频的秒拍视频  ,,无,无,无,2020-06-18 09:40,微博 weibo.com,8683,2525,1021
J7aOAia0Q,【#丹麦称养殖貂体内发现新冠病毒#】据新华社，丹麦兽医和食品管理局17日称，上周末在一家貂养殖场对34只貂采样检测后发现，貂体内有新冠病毒。因一名与养殖场有关联的人员近期确诊感染新冠病毒，兽医和食品管理局对貂群也进行了采样检测。这是首次在丹麦养殖的貂群中发现新冠病毒，出现症状的貂死亡。已对同栏貂群进行了消杀，并将对该地区其他养殖场的貂进行新冠病毒采样检测。今年4月，荷兰两家貂养殖场报告了貂感染新冠病毒的病例，专家认为可能是貂被感染病毒的养殖场雇员所传染。世卫组织提醒，一些动物可能因为与感染新冠病毒的人类密切接触而被传染，依据目前证据，人际传播仍是主要传播渠道。http://t.cn/A6LMcfBz 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gfw6qcykenj20ob0obk0y.jpg,无,无,2020-06-18 09:28,微博 weibo.com,41257,1305,1982
J7avlE1bQ,【#河北新增2例均为北京新发地市场经营者#：#河北新增确诊及无症状均与北京有关#】2020年6月17日0—24时，河北省新增报告新型冠状病毒肺炎确诊病例2例（均为雄安新区安新县在北京新发地市场经营者）。无新增死亡病例，无新增疑似病例。6月17日0—24时，河北省报告新增无症状感染者3例（其中2人为北京新发地市场经营者，1人为北京关联确诊病例的密切接触者）。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfw5cbjjiaj20yz0fv76r.jpg,无,无,2020-06-18 08:41,微博 weibo.com,1959,334,344
J7auxdiAl,【#北京6月11日以来新增确诊超150例#】6月17日0-24时，北京新增确诊21例，北京丰台区新增确诊14例。截至6月17日24时，北京在院158例，#北京尚在观察的无症状感染者15例#。  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfw5atflc7j20u01hcqv5.jpg,无,无,2020-06-18 08:39,微博 weibo.com,2390,764,607
J7arcica5,【祝福毕业生！华中师范大学毕业典礼，一起见证！】疫情之下，今年的毕业季注定不平凡。今天，@华中师范大学 2020届毕业典礼暨学位授予仪式举行。#未来你好毕业典礼#直播中，相聚云端，见证毕业生开启新征程↓↓#未来你好#，我们更高处见！ 人民日报的微博视频 .  ,,无,无,无,2020-06-18 08:31,微博原生直播,14319,1564,1377
J7aqzkHjT,#北京防疫再入战时状态#【#北京新增确诊21例#】6月17日0时至24时，新增报告本地确诊病例21例、疑似病例3例、无症状感染者3例。截至6月17日24时，累计报告本地确诊病例578例，累计出院411例，在院158例，累计死亡9例。尚在观察的无症状感染者15例。6月17日0时至24时，无新增报告境外输入新冠肺炎确诊病例、疑似病例和无症状感染者。截至6月17日24时，累计报告境外输入确诊病例174例，累计出院173例，在院1例。新增确诊病例中，海淀区1例、丰台区14例、大兴区6例。全市有13个区无本地报告新增确诊病例，具体为平谷区自有疫情以来无报告病例、延庆区146天、怀柔区132天、顺义区130天、密云区127天、昌平区121天、通州区119天、朝阳区3天、石景山区3天、门头沟区2天、房山区2天、东城区1天、西城区1天。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gfw5acjod8j20u01ektm0.jpg,无,无,2020-06-18 08:29,微博 weibo.com,42681,2339,3783
J7aooBt2v,【#31省区市新增确诊28例#：#北京新增确诊21例#】6月17日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例28例，其中境外输入病例4例（上海2例，陕西1例，甘肃1例），本土病例24例（北京21例，河北2例，天津1例）；无新增死亡病例；新增疑似病例3例，均为本土病例（均在北京）。　　当日新增治愈出院病例15例，解除医学观察的密切接触者153人，重症病例增加2例。　　境外输入现有确诊病例91例（无重症病例），无现有疑似病例。累计确诊病例1860例，累计治愈出院病例1769例，无死亡病例。　　截至6月17日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例265例（其中重症病例9例），累计治愈出院病例78394例，累计死亡病例4634例，累计报告确诊病例83293例，现有疑似病例7例。累计追踪到密切接触者754966人，尚在医学观察的密切接触者5220人。　　31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者8例（境外输入2例）；当日无转为确诊病例；当日解除医学观察3例（境外输入1例）；尚在医学观察无症状感染者111例（境外输入63例）。　　累计收到港澳台地区通报确诊病例1610例。其中，香港特别行政区1120例（出院1071例，死亡4例），澳门特别行政区45例（出院45例），台湾地区445例（出院434例，死亡7例）。 [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/a716fd45ly1gfw59vp4vvj20j60wbn2t.jpg,http://ww4.sinaimg.cn/large/a716fd45ly1gfw59vuegsj20u01ekgz4.jpg,http://ww1.sinaimg.cn/large/a716fd45ly1gfw59vuchoj20u01ekk5h.jpg",无,无,2020-06-18 08:24,微博 weibo.com,1959,478,466
J7ak8nScZ,【国务院联防联控机制联络组：#推动新冠疫苗药品早日上市#】据新华社，17日，国务院联防联控机制联络组赴有关药品疫苗研发生产企业调研并召开座谈会，强调在坚持科学性、确保安全性的基础上加快工作进度，#力争尽早实现药品疫苗规模化生产#。积极支持和服务企业的药品疫苗研发，推动药品疫苗早日上市，给群众定心丸，给复工复产提供压舱石，为全国乃至全世界提供安全、有效、高质量的公共产品，为最终战胜疫情提供有力科技支撑。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfw4k8ymrzj20ob0obk0y.jpg,无,无,2020-06-18 08:13,微博 weibo.com,2927,609,397
J7aa886pv,【#上海新增2例境外输入#】市卫健委今早（18日）通报：6月17日0—24时，通过口岸联防联控机制，报告2例境外输入性新冠肺炎确诊病例。新增治愈出院1例，来自美国。病例1、病例2为巴基斯坦籍，在巴基斯坦生活，6月2日自巴基斯坦出发，当日抵达上海浦东国际机场，入关后即被集中隔离观察，期间出现症状。综合流行病学史、临床症状、实验室检测和影像学检查结果等，诊断为确诊病例。2例境外输入性确诊病例均已转至定点医疗机构救治，同航班密切接触者此前均已实施集中隔离观察。 原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gfw3u5uxeej209p0903yt.jpg,无,无,2020-06-18 07:49,微博 weibo.com,2918,442,413
J7a4R4zxu,【#北京防疫再入战时状态#】昨天下午，北京新冠肺炎疫情防控工作领导小组第七十次会议召开。会议强调，应急响应级别调至二级，使疫情防控工作又一次进入战时状态。严防死守，#加油北京#！（北京日报）  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfw3ezmbprj20ob0obk0y.jpg,无,无,2020-06-18 07:36,微博 weibo.com,11114,1111,1121
J7a2jjMDe,【#江苏常州一送医人员排除新冠肺炎#】据常州发布，6月17日，多个朋友圈传播“常州某小区有新冠肺炎确诊病例，被防疫车送到三院”的信息，受到市民广泛关注。经核查：市民徐某于6月16日因“牙痛伴胸闷不适”到常州市第二人民医院就诊，按规定进行新冠肺炎病毒抗体检测，初步结果显示IgM抗体呈现弱阳性；6月17日上午被送至常州市第三人民医院，经新冠肺炎病毒核酸及抗体复核检测，结果均为阴性，结合流行病学调查，排除新冠肺炎。目前，徐某由其家人接回家中。 原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfw3agmkhij20ae0lhgq4.jpg,无,无,2020-06-18 07:29,微博 weibo.com,4910,717,461
J79UTqr01,【#德国最大肉类加工厂聚集性感染# 657人确诊】德国最大的肉类加工企业通尼斯17日发表声明称，#德国肉联厂657名员工感染新冠病毒#。该工厂位于德国居特斯洛县，16日对1050名员工进行了新冠病毒检测。据了解，参加检测的员工都在同一部门工作。当地已宣布关闭当地所有学校和幼儿园。（央视）  原图 ,,http://wx4.sinaimg.cn/large/a716fd45ly1gfw2qkg9v2j20gp09ewfb.jpg,无,无,2020-06-18 07:11,微博 weibo.com,42290,3293,2440
J79Oe93Wc,【#世卫组织报告全球确诊病例超800万#】世界卫生组织6月17日发布疫情报告，截至欧洲中部时间17日10时（北京时间16时），全球报告新冠肺炎确诊病例较前一日增加119759例，达到8061550例。从世卫组织区域看，#美洲仍是确诊病例最多的地区#。（人民日报记者张朋辉）  原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gfw2af3821j20j60qsq7n.jpg,无,无,2020-06-18 06:55,微博 weibo.com,3484,628,412
J79KEuv0f,【#美国新冠肺炎超215万#，#美专家称美国病例增速超过了检测增速#】据美国约翰斯·霍普金斯大学疫情实时监测系统显示，截至美东时间6月17日下午5时33分，美国已有新冠病毒感染病例2157768例，其中包括死亡病例117622例。美国新增感染病例25597例，新增死亡病例834例。尽管美国一些政界人士将病例数的增加归因于检测能力的提高，但公共卫生专家认为，最近美国病例的激增速度超过了检测的增长速度。宾夕法尼亚大学医学伦理和卫生政策系主任伊泽基尔·伊曼纽尔表示，“当你看到病例数量增加了50%或150%，正如我们现在在南部州看到的情况，这不是因为检测能力提高。这些就是新病例，是社区传播。”（人民日报记者郑琪） 原图 ,,http://wx1.sinaimg.cn/large/a716fd45ly1gfw20szefjj20ob0obk0y.jpg,无,无,2020-06-18 06:46,微博 weibo.com,87240,1423,3307
J773Up8Bg,【#你好，明天#】“立即停止一切挑衅性举动！”国务委员兼外长王毅同印度外长通电话，要求印方严惩肇事责任人。中方已向印方提出严正交涉。毋误判当前形势，毋低估中国维护领土主权的意志和能力。奉劝印方，走相互尊重、相互支持的正道，别走相互猜忌、相互摩擦的邪路。守护和平才能收获安宁，风物长宜放眼量！http://t.cn/A6LfQ3cw ,,无,无,无,2020-06-17 23:55,微博 weibo.com,10454,1293,1479
J773GwoIx,【#警方通报美的创始人被挟持#：#挟持美的创始人5嫌犯全落网#】  原图 ,,http://wx3.sinaimg.cn/large/a716fd45ly1gfvq5c8jioj20j60t3afm.jpg,无,无,2020-06-17 23:54,微博 weibo.com,31323,959,1271
J770mv3bX,【#北京西城唐大爷好记性#：#北京西城大爷准确描述新发地行程#】在北京地坛医院，记者见到了近期北京市本地第一例确诊患者，备受关注的“西城大爷”。北京西城唐大爷，对5月30日以来在北京市所去过的地方无一遗漏回忆出来，特别对6月3日自己去了新发地购买海鲜并做了短暂停留这件事进行了准确描述。http://t.cn/A6LfnHKS 祝“西城大爷”早日康复！ ,,无,无,无,2020-06-17 23:46,微博 weibo.com,13468,996,1072
J76RSe7Xg,【夜读：人到中年，才明白这些道理都是真的】人生这一路上，我们会经历许多坎坷、熬过许多苦楚。随着年岁增长，才渐渐发现：很多事，只有自己经历了，才能真正体会其中的酸甜苦辣；很多不以为然的话，等到看透生活真相后，才明白大都是真理。 【夜读】人到中年，才明白这些道理都是真的  ,,无,无,无,2020-06-17 23:25,微博 weibo.com,9540,1599,759
